narration_id,video_id,noun,noun_class,all_nouns,all_noun_classes
P01_03_20,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_21,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_22,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_23,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_24,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_25,P01_03,fridge,12,['fridge'],[12]
P01_03_26,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_27,P01_03,fridge,12,['fridge'],[12]
P01_03_28,P01_03,drawer,8,['drawer'],[8]
P01_03_29,P01_03,spoon,1,['spoon'],[1]
P01_03_3,P01_03,light,114,['light'],[114]
P01_03_30,P01_03,drawer,8,['drawer'],[8]
P01_03_31,P01_03,spoon,1,['spoon'],[1]
P01_03_32,P01_03,cupboard,3,['cupboard'],[3]
P01_03_33,P01_03,cereal,99,['cereal'],[99]
P01_03_34,P01_03,cupboard,3,['cupboard'],[3]
P01_03_35,P01_03,cereal,99,['cereal'],[99]
P01_03_36,P01_03,bag:cereal,19,['bag:cereal'],[19]
P01_03_37,P01_03,bag,19,['bag'],[19]
P01_03_38,P01_03,bag,19,['bag'],[19]
P01_03_39,P01_03,cereal,99,['cereal'],[99]
P01_03_4,P01_03,fridge,12,['fridge'],[12]
P01_03_40,P01_03,cereal,99,['cereal'],[99]
P01_03_41,P01_03,bag,19,['bag'],[19]
P01_03_5,P01_03,milk:soy,64,['milk:soy'],[64]
P01_03_6,P01_03,container,21,['container'],[21]
P01_03_7,P01_03,container,21,['container'],[21]
P01_03_8,P01_03,container,21,['container'],[21]
P01_03_9,P01_03,fridge,12,['fridge'],[12]
P01_04_0,P01_04,cup,13,['cup'],[13]
P01_04_1,P01_04,cup,13,['cup'],[13]
P01_04_10,P01_04,tablecloth,17,['tablecloth'],[17]
P01_04_11,P01_04,tablecloth,17,['tablecloth'],[17]
P01_04_12,P01_04,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_04_13,P01_04,liquid:washing:up,22,"['liquid:washing:up', 'cup']","[22, 13]"
P01_04_14,P01_04,tap,0,['tap'],[0]
P01_04_15,P01_04,cup,13,['cup'],[13]
P01_04_16,P01_04,spoon,1,['spoon'],[1]
P01_04_17,P01_04,cup,13,['cup'],[13]
P01_04_18,P01_04,tap,0,['tap'],[0]
P01_04_19,P01_04,cup,13,['cup'],[13]
P01_04_2,P01_04,bag:cereal,19,['bag:cereal'],[19]
P01_04_20,P01_04,sink,63,['sink'],[63]
P01_04_21,P01_04,hand,11,['hand'],[11]
P01_04_22,P01_04,tap,0,['tap'],[0]
P01_04_23,P01_04,hand,11,['hand'],[11]
P01_04_24,P01_04,bottle,15,['bottle'],[15]
P01_04_25,P01_04,bottle,15,['bottle'],[15]
P01_04_26,P01_04,glass,10,['glass'],[10]
P01_04_27,P01_04,water,27,['water'],[27]
P01_04_28,P01_04,water,27,['water'],[27]
P01_04_29,P01_04,bottle,15,['bottle'],[15]
P01_04_3,P01_04,bag:cereal,19,['bag:cereal'],[19]
P01_04_30,P01_04,glass,10,['glass'],[10]
P01_04_31,P01_04,container,21,['container'],[21]
P01_04_4,P01_04,bag:cereal,19,"['bag:cereal', 'box:cereal']","[19, 23]"
P01_04_5,P01_04,box:cereal,23,['box:cereal'],[23]
P01_04_6,P01_04,cupboard,3,['cupboard'],[3]
P01_04_7,P01_04,box:cereal,23,['box:cereal'],[23]
P01_04_8,P01_04,cupboard,3,['cupboard'],[3]
P01_04_9,P01_04,tablecloth,17,['tablecloth'],[17]
P01_05_0,P01_05,fridge,12,['fridge'],[12]
P01_05_1,P01_05,mushroom,56,['mushroom'],[56]
P01_05_10,P01_05,cup,13,"['cup', 'cupboard']","[13, 3]"
P01_05_100,P01_05,hob,24,['hob'],[24]
P01_05_101,P01_05,cupboard,3,['cupboard'],[3]
P01_05_102,P01_05,pan:frying,5,['pan:frying'],[5]
P01_05_103,P01_05,cupboard,3,['cupboard'],[3]
P01_05_104,P01_05,pan,5,"['pan', 'hob']","[5, 24]"
P01_05_105,P01_05,kettle,44,['kettle'],[44]
P01_05_106,P01_05,water,27,"['water', 'saucepan']","[27, 5]"
P01_05_107,P01_05,water,27,['water'],[27]
P01_05_108,P01_05,kettle,44,['kettle'],[44]
P01_05_109,P01_05,salt,38,['salt'],[38]
P01_05_11,P01_05,plate,2,['plate'],[2]
P01_05_110,P01_05,drawer,8,['drawer'],[8]
P01_05_111,P01_05,spoon,1,['spoon'],[1]
P01_05_112,P01_05,drawer,8,['drawer'],[8]
P01_05_113,P01_05,salt,38,['salt'],[38]
P01_05_114,P01_05,salt,38,"['salt', 'spoon']","[38, 1]"
P01_05_115,P01_05,salt,38,['salt'],[38]
P01_05_116,P01_05,salt,38,['salt'],[38]
P01_05_117,P01_05,spoon,1,['spoon'],[1]
P01_05_118,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_119,P01_05,potato,30,"['potato', 'saucepan']","[30, 5]"
P01_05_12,P01_05,plate,2,['plate'],[2]
P01_05_120,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_121,P01_05,sausage,86,['sausage'],[86]
P01_05_122,P01_05,sausage,86,['sausage'],[86]
P01_05_123,P01_05,box:sausage,23,['box:sausage'],[23]
P01_05_124,P01_05,plastic,26,"['plastic', 'bin']","[26, 36]"
P01_05_125,P01_05,bin,36,['bin'],[36]
P01_05_126,P01_05,hand,11,['hand'],[11]
P01_05_127,P01_05,cupboard,3,['cupboard'],[3]
P01_05_128,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_129,P01_05,cupboard,3,['cupboard'],[3]
P01_05_13,P01_05,plate,2,['plate'],[2]
P01_05_130,P01_05,bottle,15,['bottle'],[15]
P01_05_131,P01_05,glass,10,['glass'],[10]
P01_05_132,P01_05,glass,10,['glass'],[10]
P01_05_133,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_134,P01_05,drawer,8,['drawer'],[8]
P01_05_135,P01_05,knife,4,['knife'],[4]
P01_05_136,P01_05,bread,33,['bread'],[33]
P01_05_137,P01_05,bread,33,['bread'],[33]
P01_05_138,P01_05,bread,33,['bread'],[33]
P01_05_139,P01_05,bread,33,['bread'],[33]
P01_05_14,P01_05,plate,2,"['plate', 'cupboard']","[2, 3]"
P01_05_140,P01_05,knife,4,['knife'],[4]
P01_05_141,P01_05,bag:bread,19,['bag:bread'],[19]
P01_05_142,P01_05,bread,33,"['bread', 'bag']","[33, 19]"
P01_05_143,P01_05,bag,19,['bag'],[19]
P01_05_144,P01_05,bag,19,['bag'],[19]
P01_05_145,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_146,P01_05,cloth:table,17,['cloth:table'],[17]
P01_05_147,P01_05,cloth:table,17,['cloth:table'],[17]
P01_05_148,P01_05,plate,2,['plate'],[2]
P01_05_149,P01_05,blade,4,['blade'],[4]
P01_05_15,P01_05,saucepan,5,['saucepan'],[5]
P01_05_150,P01_05,blade,4,['blade'],[4]
P01_05_151,P01_05,drawer,8,['drawer'],[8]
P01_05_152,P01_05,fork,14,['fork'],[14]
P01_05_153,P01_05,drawer,8,['drawer'],[8]
P01_05_154,P01_05,fork,14,['fork'],[14]
P01_05_155,P01_05,bottle,15,['bottle'],[15]
P01_05_156,P01_05,bottle,15,['bottle'],[15]
P01_05_157,P01_05,tap,0,['tap'],[0]
P01_05_158,P01_05,water,27,"['water', 'bottle']","[27, 15]"
P01_05_159,P01_05,tap,0,['tap'],[0]
P01_05_16,P01_05,cupboard,3,['cupboard'],[3]
P01_05_160,P01_05,bottle,15,['bottle'],[15]
P01_05_161,P01_05,box:fruit,23,['box:fruit'],[23]
P01_05_162,P01_05,box:fruit,23,['box:fruit'],[23]
P01_05_163,P01_05,mesh,39,['mesh'],[39]
P01_05_164,P01_05,bin,36,['bin'],[36]
P01_05_165,P01_05,mesh,39,"['mesh', 'bin']","[39, 36]"
P01_05_166,P01_05,bin,36,['bin'],[36]
P01_05_167,P01_05,box:fruit,23,['box:fruit'],[23]
P01_05_168,P01_05,fruit,254,['fruit'],[254]
P01_05_169,P01_05,fruit,254,['fruit'],[254]
P01_05_17,P01_05,saucepan,5,['saucepan'],[5]
P01_05_170,P01_05,tap,0,['tap'],[0]
P01_05_171,P01_05,fruit,254,"['fruit', 'table']","[254, 42]"
P01_05_172,P01_05,hand,11,['hand'],[11]
P01_05_173,P01_05,hob,24,['hob'],[24]
P01_05_174,P01_05,sausage,86,['sausage'],[86]
P01_05_175,P01_05,sausage,86,"['sausage', 'pan']","[86, 5]"
P01_05_176,P01_05,hob,24,['hob'],[24]
P01_05_177,P01_05,sausage,86,"['sausage', 'pan']","[86, 5]"
P01_05_178,P01_05,box,23,"['box', 'lid', 'bin']","[23, 6, 36]"
P01_05_179,P01_05,hand,11,['hand'],[11]
P01_05_18,P01_05,saucepan,5,"['saucepan', 'cupboard']","[5, 3]"
P01_05_180,P01_05,clothes,73,['clothes'],[73]
P01_05_181,P01_05,clothes,73,['clothes'],[73]
P01_05_182,P01_05,clothes,73,['clothes'],[73]
P01_05_183,P01_05,drawer,8,['drawer'],[8]
P01_05_184,P01_05,tongs,142,['tongs'],[142]
P01_05_185,P01_05,tongs,142,['tongs'],[142]
P01_05_186,P01_05,spoon,1,['spoon'],[1]
P01_05_187,P01_05,spoon,1,['spoon'],[1]
P01_05_188,P01_05,spoon,1,['spoon'],[1]
P01_05_189,P01_05,hop,24,['hop'],[24]
P01_05_19,P01_05,saucepan,5,['saucepan'],[5]
P01_05_190,P01_05,saucepan,5,['saucepan'],[5]
P01_05_191,P01_05,hob,24,['hob'],[24]
P01_05_192,P01_05,drawer,8,['drawer'],[8]
P01_05_193,P01_05,drawer,8,['drawer'],[8]
P01_05_194,P01_05,drawer,8,['drawer'],[8]
P01_05_195,P01_05,lighter,130,['lighter'],[130]
P01_05_196,P01_05,candle,280,['candle'],[280]
P01_05_197,P01_05,candle,280,['candle'],[280]
P01_05_198,P01_05,candle,280,['candle'],[280]
P01_05_199,P01_05,drawer,8,['drawer'],[8]
P01_05_2,P01_05,container,21,['container'],[21]
P01_05_20,P01_05,saucepan,5,['saucepan'],[5]
P01_05_200,P01_05,drawer,8,['drawer'],[8]
P01_05_201,P01_05,drawer,8,['drawer'],[8]
P01_05_202,P01_05,tong,142,['tong'],[142]
P01_05_203,P01_05,sausage,86,['sausage'],[86]
P01_05_204,P01_05,sausage,86,['sausage'],[86]
P01_05_205,P01_05,sausage,86,['sausage'],[86]
P01_05_206,P01_05,sausage,86,['sausage'],[86]
P01_05_207,P01_05,sausage,86,['sausage'],[86]
P01_05_208,P01_05,sausage,86,['sausage'],[86]
P01_05_209,P01_05,sausage,86,['sausage'],[86]
P01_05_21,P01_05,bowl,7,['bowl'],[7]
P01_05_210,P01_05,sausage,86,['sausage'],[86]
P01_05_211,P01_05,sausage,86,['sausage'],[86]
P01_05_212,P01_05,sausage,86,['sausage'],[86]
P01_05_213,P01_05,sausage,86,['sausage'],[86]
P01_05_214,P01_05,sausage,86,['sausage'],[86]
P01_05_215,P01_05,tong,142,['tong'],[142]
P01_05_216,P01_05,knife,4,['knife'],[4]
P01_05_217,P01_05,potato,30,['potato'],[30]
P01_05_218,P01_05,knife,4,['knife'],[4]
P01_05_219,P01_05,hob,24,['hob'],[24]
P01_05_22,P01_05,bowl,7,"['bowl', 'cupboard']","[7, 3]"
P01_05_220,P01_05,tong,142,['tong'],[142]
P01_05_221,P01_05,hob,24,['hob'],[24]
P01_05_222,P01_05,sausage,86,['sausage'],[86]
P01_05_223,P01_05,sausage,86,['sausage'],[86]
P01_05_224,P01_05,sausage,86,['sausage'],[86]
P01_05_225,P01_05,sausage,86,['sausage'],[86]
P01_05_226,P01_05,sausage,86,['sausage'],[86]
P01_05_227,P01_05,sausage,86,['sausage'],[86]
P01_05_228,P01_05,tong,142,['tong'],[142]
P01_05_229,P01_05,hob,24,['hob'],[24]
P01_05_23,P01_05,colander,39,['colander'],[39]
P01_05_230,P01_05,hob,24,['hob'],[24]
P01_05_231,P01_05,saucepan,5,['saucepan'],[5]
P01_05_232,P01_05,colander,39,['colander'],[39]
P01_05_233,P01_05,potato,30,['potato'],[30]
P01_05_234,P01_05,saucepan,5,['saucepan'],[5]
P01_05_235,P01_05,potato,30,"['potato', 'plate']","[30, 2]"
P01_05_236,P01_05,colander,39,['colander'],[39]
P01_05_237,P01_05,oil,31,['oil'],[31]
P01_05_238,P01_05,oil,31,['oil'],[31]
P01_05_239,P01_05,sausage,86,['sausage'],[86]
P01_05_24,P01_05,lid,6,['lid'],[6]
P01_05_240,P01_05,fork,14,['fork'],[14]
P01_05_241,P01_05,potato,30,['potato'],[30]
P01_05_242,P01_05,sausage,86,"['sausage', 'pan']","[86, 5]"
P01_05_243,P01_05,pan,5,['pan'],[5]
P01_05_244,P01_05,pan:frying,5,['pan:frying'],[5]
P01_05_245,P01_05,pan,5,['pan'],[5]
P01_05_246,P01_05,tap,0,['tap'],[0]
P01_05_247,P01_05,oil:olive,31,['oil:olive'],[31]
P01_05_248,P01_05,oil,31,['oil'],[31]
P01_05_249,P01_05,oil,31,['oil'],[31]
P01_05_25,P01_05,glass,10,['glass'],[10]
P01_05_250,P01_05,oil,31,['oil'],[31]
P01_05_251,P01_05,oil,31,['oil'],[31]
P01_05_252,P01_05,rosemary,277,['rosemary'],[277]
P01_05_253,P01_05,rosemary,277,['rosemary'],[277]
P01_05_254,P01_05,rosemary,277,['rosemary'],[277]
P01_05_255,P01_05,rosemary,277,['rosemary'],[277]
P01_05_256,P01_05,rosemary,277,['rosemary'],[277]
P01_05_257,P01_05,knife,4,['knife'],[4]
P01_05_258,P01_05,food,34,['food'],[34]
P01_05_26,P01_05,glass,10,"['glass', 'cupboard']","[10, 3]"
P01_05_27,P01_05,ladle,97,['ladle'],[97]
P01_05_28,P01_05,cloth,17,['cloth'],[17]
P01_05_29,P01_05,ladle,97,['ladle'],[97]
P01_05_3,P01_05,sausage,86,['sausage'],[86]
P01_05_30,P01_05,ladle,97,['ladle'],[97]
P01_05_31,P01_05,drawer,8,['drawer'],[8]
P01_05_32,P01_05,ladle,97,"['ladle', 'drawer']","[97, 8]"
P01_05_33,P01_05,knife,4,['knife'],[4]
P01_05_34,P01_05,knife,4,['knife'],[4]
P01_05_35,P01_05,knife,4,['knife'],[4]
P01_05_36,P01_05,spatula,20,['spatula'],[20]
P01_05_37,P01_05,cutlery,58,['cutlery'],[58]
P01_05_38,P01_05,drawer,8,['drawer'],[8]
P01_05_39,P01_05,cloth,17,['cloth'],[17]
P01_05_4,P01_05,mushroom,56,"['mushroom', 'fridge']","[56, 12]"
P01_05_40,P01_05,spatula,20,['spatula'],[20]
P01_05_41,P01_05,spatula,20,"['spatula', 'drawer']","[20, 8]"
P01_05_42,P01_05,cutlery,58,['cutlery'],[58]
P01_05_43,P01_05,drawer,8,['drawer'],[8]
P01_05_44,P01_05,cutlery,58,['cutlery'],[58]
P01_05_45,P01_05,drawer,8,['drawer'],[8]
P01_05_46,P01_05,cupboard,3,['cupboard'],[3]
P01_05_47,P01_05,cupboard,3,['cupboard'],[3]
P01_05_48,P01_05,cupboard,3,['cupboard'],[3]
P01_05_49,P01_05,cupboard,3,['cupboard'],[3]
P01_05_5,P01_05,fridge,12,['fridge'],[12]
P01_05_50,P01_05,potato,30,['potato'],[30]
P01_05_51,P01_05,lid,6,"['lid', 'cupboard']","[6, 3]"
P01_05_52,P01_05,cupboard,3,['cupboard'],[3]
P01_05_53,P01_05,sausage,86,['sausage'],[86]
P01_05_54,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_55,P01_05,kettle,44,['kettle'],[44]
P01_05_56,P01_05,kettle,44,['kettle'],[44]
P01_05_57,P01_05,top,42,['top'],[42]
P01_05_58,P01_05,water,27,"['water', 'kettle']","[27, 44]"
P01_05_59,P01_05,kettle,44,['kettle'],[44]
P01_05_6,P01_05,sausage,86,['sausage'],[86]
P01_05_60,P01_05,tap,0,['tap'],[0]
P01_05_61,P01_05,kettle,44,['kettle'],[44]
P01_05_62,P01_05,kettle,44,['kettle'],[44]
P01_05_63,P01_05,spoon,1,['spoon'],[1]
P01_05_64,P01_05,drawer,8,['drawer'],[8]
P01_05_65,P01_05,spoon,1,['spoon'],[1]
P01_05_66,P01_05,drawer,8,['drawer'],[8]
P01_05_67,P01_05,cloth,17,['cloth'],[17]
P01_05_68,P01_05,cloth,17,['cloth'],[17]
P01_05_69,P01_05,drawer,8,['drawer'],[8]
P01_05_7,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_70,P01_05,knife,4,['knife'],[4]
P01_05_71,P01_05,drawer,8,['drawer'],[8]
P01_05_72,P01_05,knife,4,['knife'],[4]
P01_05_73,P01_05,knife,4,['knife'],[4]
P01_05_74,P01_05,potato,30,['potato'],[30]
P01_05_75,P01_05,potato,30,['potato'],[30]
P01_05_76,P01_05,potato,30,['potato'],[30]
P01_05_77,P01_05,potato,30,['potato'],[30]
P01_05_78,P01_05,potato,30,['potato'],[30]
P01_05_79,P01_05,potato,30,['potato'],[30]
P01_05_8,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_80,P01_05,potato,30,['potato'],[30]
P01_05_81,P01_05,potato,30,['potato'],[30]
P01_05_82,P01_05,knife,4,['knife'],[4]
P01_05_83,P01_05,knife,4,['knife'],[4]
P01_05_84,P01_05,drawer,8,['drawer'],[8]
P01_05_85,P01_05,knife,4,"['knife', 'drawer']","[4, 8]"
P01_05_86,P01_05,drawer,8,['drawer'],[8]
P01_05_87,P01_05,saucepan,5,['saucepan'],[5]
P01_05_88,P01_05,saucepan,5,"['saucepan', 'hob']","[5, 24]"
P01_05_89,P01_05,hand,11,['hand'],[11]
P01_05_9,P01_05,cupboard,3,['cupboard'],[3]
P01_05_90,P01_05,cloth,17,['cloth'],[17]
P01_05_91,P01_05,board:cutting,18,['board:cutting'],[18]
P01_05_92,P01_05,skin:potato,48,['skin:potato'],[48]
P01_05_93,P01_05,bin,36,['bin'],[36]
P01_05_94,P01_05,skin,48,"['skin', 'bin']","[48, 36]"
P01_05_95,P01_05,cloth,17,['cloth'],[17]
P01_05_96,P01_05,hand,11,['hand'],[11]
P01_05_97,P01_05,bin,36,['bin'],[36]
P01_05_98,P01_05,bin,36,['bin'],[36]
P01_05_99,P01_05,hand,11,['hand'],[11]
P01_06_0,P01_06,plate,2,['plate'],[2]
P01_06_1,P01_06,knife,4,['knife'],[4]
P01_06_10,P01_06,fruit,254,['fruit'],[254]
P01_06_100,P01_06,sink,63,['sink'],[63]
P01_06_101,P01_06,sink,63,['sink'],[63]
P01_06_102,P01_06,cloth,17,['cloth'],[17]
P01_06_103,P01_06,sink,63,['sink'],[63]
P01_06_104,P01_06,sink,63,['sink'],[63]
P01_06_105,P01_06,tap,0,['tap'],[0]
P01_06_106,P01_06,cloth,17,['cloth'],[17]
P01_06_107,P01_06,tap,0,['tap'],[0]
P01_06_108,P01_06,cooker,46,['cooker'],[46]
P01_06_109,P01_06,cooker,46,['cooker'],[46]
P01_06_11,P01_06,fruit,254,['fruit'],[254]
P01_06_110,P01_06,counter,42,['counter'],[42]
P01_06_111,P01_06,tap,0,['tap'],[0]
P01_06_112,P01_06,cloth,17,['cloth'],[17]
P01_06_113,P01_06,sink,63,['sink'],[63]
P01_06_114,P01_06,tap,0,['tap'],[0]
P01_06_115,P01_06,cloth,17,['cloth'],[17]
P01_06_116,P01_06,hand,11,['hand'],[11]
P01_06_117,P01_06,cloth,17,['cloth'],[17]
P01_06_118,P01_06,bottle,15,['bottle'],[15]
P01_06_12,P01_06,tablecloth,17,['tablecloth'],[17]
P01_06_13,P01_06,tablecloth,17,['tablecloth'],[17]
P01_06_14,P01_06,tablecloth,17,['tablecloth'],[17]
P01_06_15,P01_06,tablecloth,17,['tablecloth'],[17]
P01_06_16,P01_06,sponge,9,['sponge'],[9]
P01_06_17,P01_06,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_06_18,P01_06,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_06_19,P01_06,fork,14,['fork'],[14]
P01_06_2,P01_06,bin,36,['bin'],[36]
P01_06_20,P01_06,tap,0,['tap'],[0]
P01_06_21,P01_06,fork,14,['fork'],[14]
P01_06_22,P01_06,fork,14,['fork'],[14]
P01_06_23,P01_06,spoon,1,['spoon'],[1]
P01_06_24,P01_06,spoon,1,['spoon'],[1]
P01_06_25,P01_06,spoon,1,['spoon'],[1]
P01_06_26,P01_06,knife,4,['knife'],[4]
P01_06_27,P01_06,knife,4,['knife'],[4]
P01_06_28,P01_06,knife,4,['knife'],[4]
P01_06_29,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_3,P01_06,leftover,34,"['leftover', 'bin']","[34, 36]"
P01_06_30,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_31,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_32,P01_06,tong,142,['tong'],[142]
P01_06_33,P01_06,tong,142,['tong'],[142]
P01_06_34,P01_06,tong,142,['tong'],[142]
P01_06_35,P01_06,knife,4,['knife'],[4]
P01_06_36,P01_06,knife,4,['knife'],[4]
P01_06_37,P01_06,knife,4,['knife'],[4]
P01_06_38,P01_06,glass,10,['glass'],[10]
P01_06_39,P01_06,glass,10,['glass'],[10]
P01_06_4,P01_06,bin,36,['bin'],[36]
P01_06_40,P01_06,glass,10,['glass'],[10]
P01_06_41,P01_06,plate,2,['plate'],[2]
P01_06_42,P01_06,plate,2,['plate'],[2]
P01_06_43,P01_06,tap,0,['tap'],[0]
P01_06_44,P01_06,plate,2,['plate'],[2]
P01_06_45,P01_06,plate,2,['plate'],[2]
P01_06_46,P01_06,plate,2,['plate'],[2]
P01_06_47,P01_06,plate,2,['plate'],[2]
P01_06_48,P01_06,pan,5,['pan'],[5]
P01_06_49,P01_06,pan,5,['pan'],[5]
P01_06_5,P01_06,plate,2,"['plate', 'fork']","[2, 14]"
P01_06_50,P01_06,pan,5,['pan'],[5]
P01_06_51,P01_06,pan,5,['pan'],[5]
P01_06_52,P01_06,pan,5,['pan'],[5]
P01_06_53,P01_06,pan,5,['pan'],[5]
P01_06_54,P01_06,colander,39,['colander'],[39]
P01_06_55,P01_06,colander,39,['colander'],[39]
P01_06_56,P01_06,colander,39,['colander'],[39]
P01_06_57,P01_06,saucepan,5,['saucepan'],[5]
P01_06_58,P01_06,saucepan,5,['saucepan'],[5]
P01_06_59,P01_06,saucepan,5,['saucepan'],[5]
P01_06_6,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_60,P01_06,saucepan,5,['saucepan'],[5]
P01_06_61,P01_06,colander,39,"['colander', 'pan']","[39, 5]"
P01_06_62,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_63,P01_06,sponge,9,['sponge'],[9]
P01_06_64,P01_06,tap,0,['tap'],[0]
P01_06_65,P01_06,tap,0,['tap'],[0]
P01_06_66,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_67,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_68,P01_06,board:cutting,18,"['board:cutting', 'rack']","[18, 110]"
P01_06_69,P01_06,glass,10,['glass'],[10]
P01_06_7,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_70,P01_06,glass,10,['glass'],[10]
P01_06_71,P01_06,glass,10,"['glass', 'rack']","[10, 110]"
P01_06_72,P01_06,pan,5,['pan'],[5]
P01_06_73,P01_06,pan,5,"['pan', 'rack']","[5, 110]"
P01_06_74,P01_06,colander,39,['colander'],[39]
P01_06_75,P01_06,colander,39,"['colander', 'rack']","[39, 110]"
P01_06_76,P01_06,saucepan,5,['saucepan'],[5]
P01_06_77,P01_06,saucepan,5,['saucepan'],[5]
P01_06_78,P01_06,saucepan,5,"['saucepan', 'rack']","[5, 110]"
P01_06_79,P01_06,plate,2,['plate'],[2]
P01_06_8,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_80,P01_06,plate,2,"['plate', 'rack']","[2, 110]"
P01_06_81,P01_06,board:cutting,18,['board:cutting'],[18]
P01_06_82,P01_06,board:cutting,18,"['board:cutting', 'rack']","[18, 110]"
P01_06_83,P01_06,knife,4,['knife'],[4]
P01_06_84,P01_06,knife,4,"['knife', 'rack']","[4, 110]"
P01_06_85,P01_06,tong,142,['tong'],[142]
P01_06_86,P01_06,rack,110,['rack'],[110]
P01_06_87,P01_06,knife,4,['knife'],[4]
P01_06_88,P01_06,knife,4,"['knife', 'rack']","[4, 110]"
P01_06_89,P01_06,fork,14,['fork'],[14]
P01_06_9,P01_06,glass,10,['glass'],[10]
P01_06_90,P01_06,fork,14,['fork'],[14]
P01_06_91,P01_06,spoon,1,['spoon'],[1]
P01_06_92,P01_06,sponge,9,['sponge'],[9]
P01_06_93,P01_06,sponge,9,['sponge'],[9]
P01_06_94,P01_06,sponge,9,['sponge'],[9]
P01_06_95,P01_06,cloth,17,['cloth'],[17]
P01_06_96,P01_06,sponge,9,['sponge'],[9]
P01_06_97,P01_06,cloth,17,['cloth'],[17]
P01_06_98,P01_06,tap,0,['tap'],[0]
P01_06_99,P01_06,counter,42,['counter'],[42]
P01_07_0,P01_07,light,114,['light'],[114]
P01_07_1,P01_07,light,114,['light'],[114]
P01_07_10,P01_07,cloth:table,17,['cloth:table'],[17]
P01_07_11,P01_07,cloth:table,17,['cloth:table'],[17]
P01_07_12,P01_07,spoon,1,['spoon'],[1]
P01_07_13,P01_07,spoon,1,['spoon'],[1]
P01_07_14,P01_07,board:cutting,18,['board:cutting'],[18]
P01_07_15,P01_07,board:cutting,18,['board:cutting'],[18]
P01_07_16,P01_07,cupboard,3,['cupboard'],[3]
P01_07_17,P01_07,board:cutting,18,"['board:cutting', 'cupboard']","[18, 3]"
P01_07_18,P01_07,cupboard,3,['cupboard'],[3]
P01_07_19,P01_07,plate,2,['plate'],[2]
P01_07_2,P01_07,door,3,['door'],[3]
P01_07_20,P01_07,cupboard,3,['cupboard'],[3]
P01_07_21,P01_07,plate,2,"['plate', 'cupboard']","[2, 3]"
P01_07_22,P01_07,cup,13,['cup'],[13]
P01_07_23,P01_07,cupboard,3,['cupboard'],[3]
P01_07_24,P01_07,cup,13,['cup'],[13]
P01_07_25,P01_07,saucepan,5,['saucepan'],[5]
P01_07_26,P01_07,pan,5,['pan'],[5]
P01_07_27,P01_07,cupboard,3,['cupboard'],[3]
P01_07_28,P01_07,pan:fry,5,"['pan:fry', 'cupboard']","[5, 3]"
P01_07_29,P01_07,saucepan,5,"['saucepan', 'cupboard']","[5, 3]"
P01_07_3,P01_07,bin,36,['bin'],[36]
P01_07_30,P01_07,cupboard,3,['cupboard'],[3]
P01_07_31,P01_07,colander,39,['colander'],[39]
P01_07_32,P01_07,colander,39,"['colander', 'cupboard']","[39, 3]"
P01_07_33,P01_07,cupboard,3,['cupboard'],[3]
P01_07_34,P01_07,cupboard,3,['cupboard'],[3]
P01_07_35,P01_07,glass,10,['glass'],[10]
P01_07_36,P01_07,cupboard,3,['cupboard'],[3]
P01_07_37,P01_07,glass,10,"['glass', 'cupboard']","[10, 3]"
P01_07_38,P01_07,fridge,12,['fridge'],[12]
P01_07_39,P01_07,milk:soy,64,['milk:soy'],[64]
P01_07_4,P01_07,knife,4,['knife'],[4]
P01_07_40,P01_07,fridge,12,['fridge'],[12]
P01_07_41,P01_07,milk:soy,64,['milk:soy'],[64]
P01_07_42,P01_07,milk:soy,64,['milk:soy'],[64]
P01_07_43,P01_07,milk:soy,64,"['milk:soy', 'cup']","[64, 13]"
P01_07_44,P01_07,milk:soy,64,['milk:soy'],[64]
P01_07_45,P01_07,fridge,12,['fridge'],[12]
P01_07_46,P01_07,milk:soy,64,"['milk:soy', 'fridge']","[64, 12]"
P01_07_47,P01_07,fridge,12,['fridge'],[12]
